det851548Tep00000000000060788661|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140611001708000002818966|斯巴达300勇士帝国崛起-原声版|0510200211267|600|2014.07.13 00:14:11|1
det736256Tep00000000000060788593|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140317497603000002619734|玩命追踪-原声|025201306609|300|2014.07.13 00:14:14|5
det316454Tep00000000000060788594|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140701934640000002867476|变形金刚2：复仇之战-原声|ntkd87956145|300|2014.07.13 00:14:21|5
det095686Tep00000000000060788595|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140404018995000002663330|圣杯神器骸骨之城-原声版|szac43750|600|2014.07.13 00:14:22|5
det562032Tep00000000000060788730|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|200|2014.07.13 00:14:22|1
det540862Tep00000000000060788596|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020120809272513000001232695|喜羊羊与灰太狼3兔年顶呱呱|0511200146347|500|2014.07.13 00:14:29|5
det039940Tep00000000000060788659|1|op000006|productIDa0000000000000000217037|抢鲜看单片6元订购|itemc020140310661271000002604075|哆啦A梦剧场版大雄的太阳王传说-国语|0527200452864|600|2014.07.13 00:14:29|1
det148605Tep00000000000060788709|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|800|2014.07.13 00:14:30|1
det019179Tep00000000000060788640|1|op000006|productIDa0000000000000000217041|热剧整部6元订购|itemc020140605487358000002806215|犀利仁师（陆续更新）|0512201372607|600|2014.07.13 00:14:31|1
det241549Tep00000000000060788644|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|051982723853|700|2014.07.13 00:14:31|1
det838004Tep00000000000060788654|1|spa00085|productIDa0000000000000000219060|朵拉拯救水晶国-国语|itemc020140129866290000002516109|朵拉拯救水晶国-国语版|0514200610525|500|2014.07.13 00:14:33|1
det192194Tep00000000000060788743|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|800|2014.07.13 00:14:39|1
det039685Tep00000000000060788633|1|spa00085|productIDa0000000000000000219734|萨米大冒险2-国语版|itemc020140710309971000002887361|萨米大冒险2-国语版|025200066996|600|2014.07.13 00:14:43|1
det708543Tep00000000000060788750|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|500|2014.07.13 00:14:46|1
det123235Tep00000000000060788744|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:14:47|1
det497667Tep00000000000060788597|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|czv8553012|700|2014.07.13 00:14:48|5
det957200Tep00000000000060788598|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140523307310000002775374|霍比特人2史矛革之战-原声版|0514200561869|600|2014.07.13 00:14:52|5
det376135Sub00000000000060788559|1|spa00085|productIDa0000000000000000218777|飞哥与小佛第三部-中文|||025200075135|500|2014.07.13 00:14:53|1
det970278Tep00000000000060788687|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140224215226000002568855|毒蛇-原声|051987598999|300|2014.07.13 00:14:56|1
det828243Tep00000000000060788662|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|0511200243089|700|2014.07.13 00:14:59|1
det122716Tep00000000000060788635|1|spa00016|productIDa0000000000000000219586|HD-樱桃炸弹-原声版|itemc020140625466722000002853280|HD-樱桃炸弹-原声版|0514200662683|300|2014.07.13 00:15:05|1
det025547Tep00000000000060788683|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|051265412181|700|2014.07.13 00:15:07|1
det423675Tep00000000000060788699|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140707375817000002880343|人间.小团圆-国语|025201182328|500|2014.07.13 00:15:10|1
det458773Tep00000000000060788599|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140224215226000002568855|毒蛇-原声|0511200281776|300|2014.07.13 00:15:14|5
det774816Tep00000000000060788720|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:15:17|1
det834233Tep00000000000060788636|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140325456621000002637581|前任攻略-国语版|051386241110|600|2014.07.13 00:15:20|1
det457006Tep00000000000060788674|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140612457504000002820559|甜心的报复-原声版|025200495990|300|2014.07.13 00:15:22|1
det843668Tep00000000000060788600|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140516575330000002759229|蜡笔小新之B级美食大逃亡-国语版|051886811879|700|2014.07.13 00:15:27|5
det453645Tep00000000000060788601|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020131008069029000002227953|变形金刚3【国】|0511200544167|300|2014.07.13 00:15:30|5
det161149Tep00000000000060788602|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|0515200036511|500|2014.07.13 00:15:30|5
det821494Sub00000000000060788562|1|spa00087|productIDa3000000000000000218712|教育华予博纪小城堡29.9元续包月|||0512200254023|2990|2014.07.13 00:15:37|1
det117273Tep00000000000060788755|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:15:38|1
det538678Tep00000000000060788691|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|0512200186813|500|2014.07.13 00:15:39|1
det383971Tep00000000000060788632|1|op000006|productIDa0000000000000000217035|抢鲜看单片4元订购|itemc020140701740643000002867362|求爱嫁期-国语|0515200575940|400|2014.07.13 00:15:44|1
det681105Tep00000000000060788733|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:15:48|1
det680079Tep00000000000060788704|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|025200061367|700|2014.07.13 00:15:49|1
det560514Tep00000000000060788603|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711888157000002890687|宇宙追缉令-原声版|025201131782|500|2014.07.13 00:15:52|5
det063867Tep00000000000060788668|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711021668000002890701|致命英雄-原声版|0515200219147|500|2014.07.13 00:15:55|1
det753870Tep00000000000060788642|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140404018995000002663330|圣杯神器骸骨之城-原声版|0510200278796|600|2014.07.13 00:16:08|1
det928025Tep00000000000060788702|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|ycab5211312|700|2014.07.13 00:16:12|1
det207208Tep00000000000060788604|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140410958703000002673799|魔法师学徒-原声版|0512200224716|300|2014.07.13 00:16:16|5
det312412Tep00000000000060788752|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:16:19|1
det244638Tep00000000000060788695|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|wx9673126|700|2014.07.13 00:16:20|1
det042127Tep00000000000060788660|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|051784810407|500|2014.07.13 00:16:24|1
det472419Tep00000000000060788722|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:16:24|1
det280563Tep00000000000060788694|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140709003106000002886475|火花游戏-原声|025200853099|300|2014.07.13 00:16:30|1
det061148Tep00000000000060788605|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|0512200517563|500|2014.07.13 00:16:33|5
det366364Tep00000000000060788729|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:16:33|1
det076777Tep00000000000060788606|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|zjkdgsiun|700|2014.07.13 00:16:41|5
det531107Tep00000000000060788641|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708380834000002882840|蝙蝠侠前传2：黑暗骑士-原声|0516201029178|300|2014.07.13 00:16:42|1
det483378Tep00000000000060788665|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|051083585086|700|2014.07.13 00:16:46|1
det437498Tep00000000000060788697|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140609506043000002813731|同桌的你-国语版|wx9574508|600|2014.07.13 00:16:50|1
det861763Tep00000000000060788669|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140704943785000002874254|人间小团圆-国语版|0510200165566|700|2014.07.13 00:16:53|1
det191444Tep00000000000060788747|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|800|2014.07.13 00:16:54|1
det844279Tep00000000000060788607|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140228446026000002581274|六福喜事-国语版|051262893779|500|2014.07.13 00:16:57|5
det863603Tep00000000000060788608|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140612856486000002822491|哥斯拉1998版-国语版|0514200252464|300|2014.07.13 00:16:57|5
det501011Tep00000000000060788609|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140108777100000002459329|杀死比尔2-原声版|0512200425154|300|2014.07.13 00:16:59|5
det255218Sub00000000000060788556|1|spa00081|productIDa3000000000000000218365|教育路通果果乐园29元包月|||0517200454582|2900|2014.07.13 00:17:04|1
det780314Tep00000000000060788684|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140506133208000002733222|后备空姐-国语|0516200860314|500|2014.07.13 00:17:05|1
det608952Tep00000000000060788690|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|tz7613308|700|2014.07.13 00:17:07|1
det636875Tep00000000000060788610|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020130416615324000001789671|盗梦空间【英】|0511200464492|300|2014.07.13 00:17:11|5
det768220Sub00000000000060788557|1|spa00105|productIDa0000000000000000219622|看大片20元包月|||0512200393785|2000|2014.07.13 00:17:13|1
det514064Tep00000000000060788611|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140317497603000002619734|玩命追踪-原声|025200779891|300|2014.07.13 00:17:14|5
det648080Tep00000000000060788712|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:17:14|1
det866013Tep00000000000060788612|1|op000006|productIDa0000000000000000217184|看大片单片2元订购|itemc020140617665614000002833158|棺木-原声|0517200497411|200|2014.07.13 00:17:15|5
det762547Tep00000000000060788613|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140624250112000002851150|大海啸之鲨口逃生-国语|0519200521114|300|2014.07.13 00:17:15|5
det382348Tep00000000000060788701|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|025200611223|700|2014.07.13 00:17:17|1
det741128Tep00000000000060788614|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140612856486000002822491|哥斯拉1998版-国语版|0512200534591|300|2014.07.13 00:17:20|5
det416108Tep00000000000060788723|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:17:20|1
det577153Tep00000000000060788698|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140617317748000002833207|警戒十三区-原声|0513200451993|300|2014.07.13 00:17:22|1
det301687Tep00000000000060788736|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|1000|2014.07.13 00:17:22|1
det804417Tep00000000000060788673|1|op000004|productIDa0000000000000000219740|谋杀第一季-原声版|itemc020140710317880000002887354|谋杀第一季-原声版|0512200287522|600|2014.07.13 00:17:25|1
det881284Sub00000000000060788558|1|spa00011|productIDa0000000000000000216734|NBA通行证5元包天|||0515200185376|500|2014.07.13 00:17:29|1
det493670Tep00000000000060788707|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|200|2014.07.13 00:17:35|1
det427703Tep00000000000060788637|1|op000006|productIDa0000000000000000217247|抢鲜看单片7元订购|itemc020140710778286000002888284|窃听风云3-国语|0515200072091|700|2014.07.13 00:17:38|1
det782557Tep00000000000060788615|1|spa00085|productIDa0000000000000000218209|卑鄙的我-中文版|itemc020120428245237000001002445|卑鄙的我-中文版|0519200322270|500|2014.07.13 00:17:41|5
det894137Tep00000000000060788616|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|yza1006888644|500|2014.07.13 00:17:44|5
det811428Tep00000000000060788721|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|200|2014.07.13 00:17:46|1
det379406Tep00000000000060788676|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140506133208000002733222|后备空姐-国语|0523200418540|500|2014.07.13 00:17:47|1
det251653Tep00000000000060788739|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|1000|2014.07.13 00:17:52|1
det860925Tep00000000000060788717|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|200|2014.07.13 00:17:53|1
det668374Tep00000000000060788617|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140106356600000002456345|超能机器人-原声|0510200504207|500|2014.07.13 00:17:54|5
det152328Tep00000000000060788628|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|0510200264653|700|2014.07.13 00:17:54|1
det608546Tep00000000000060788719|1|spa00022|productIDa3000000000000000216876|游戏频道掌世界元宝5元||null|0515200195927|500|2014.07.13 00:17:54|1
det857540Tep00000000000060788618|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711021668000002890701|致命英雄-原声版|0512200657588|500|2014.07.13 00:17:58|5
det107566Tep00000000000060788656|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020131106415402000002301288|超级魔术师-原声版|tz84508266|300|2014.07.13 00:17:58|1
det372477Tep00000000000060788619|1|op000006|productIDa0000000000000000217039|热剧整部4元订购|itemc020140708073653000002881400|战长沙|0519200524945|400|2014.07.13 00:18:01|5
det236244Tep00000000000060788734|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|200|2014.07.13 00:18:01|1
det791977Tep00000000000060788620|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|025200523145|700|2014.07.13 00:18:03|5
det404567Tep00000000000060788741|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:18:05|1
det940084Tep00000000000060788711|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:07|1
det055368Tep00000000000060788658|1|spa00085|productIDa0000000000000000218552|海底总动员-国语版|itemc020130923183674000002199185|海底总动员-中文版|czv8707076|700|2014.07.13 00:18:08|1
det261548Tep00000000000060788666|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711277047000002890058|神奇燕尾服-原声版|0515200067505|500|2014.07.13 00:18:10|1
det321040Tep00000000000060788751|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:18:10|1
det824374Tep00000000000060788672|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|0512200186702|700|2014.07.13 00:18:11|1
det030797Tep00000000000060788710|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:12|1
det700975Tep00000000000060788621|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|0511200395973|500|2014.07.13 00:18:13|5
det115517Tep00000000000060788700|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|051310007007|700|2014.07.13 00:18:14|1
det868033Sub00000000000060788560|1|spa00085|productIDa0000000000000000218777|飞哥与小佛第三部-中文|||0511200193311|500|2014.07.13 00:18:16|1
det100087Tep00000000000060788727|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:18|1
det828080Tep00000000000060788622|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708165675000002882383|海啸奇迹-原声|0513200682446|300|2014.07.13 00:18:19|5
det269113Sub00000000000060788563|1|spa00105|productIDa0000000000000000219613|热剧20元包月|||051186908557|2000|2014.07.13 00:18:22|1
det468052Tep00000000000060788623|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708165675000002882383|海啸奇迹-原声|0518200126487|300|2014.07.13 00:18:22|5
det542081Tep00000000000060788740|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:23|1
det630056Tep00000000000060788639|1|op000006|productIDa0000000000000000217037|抢鲜看单片6元订购|itemc020140415277577000002684534|登陆之日-原声|wx9645278|600|2014.07.13 00:18:27|1
det231078Tep00000000000060788716|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:28|1
det285608Tep00000000000060788624|1|op000004|productID10000000000000000211269|抢鲜看5元单片订购|itemc020140704112460000002875404|非狐外传-国语版|051262827363|500|2014.07.13 00:18:32|5
det251840Tep00000000000060788756|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:34|1
det382588Tep00000000000060788631|1|op000006|productIDa0000000000000000217041|热剧整部6元订购|itemc020131030438535000002281121|七级公务员|0517200276942|600|2014.07.13 00:18:36|1
det582267Tep00000000000060788625|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020130802060797000002067343|变形金刚2-国语版new|025200016732|300|2014.07.13 00:18:37|5
det697785Tep00000000000060788663|1|spa00016|productIDa0000000000000000219319|HD-国家宝藏2神秘之书-原声版|itemc020140416552233000002687894|HD-国家宝藏2-原声版|0512201521321|300|2014.07.13 00:18:40|1
det561477Tep00000000000060788754|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|300|2014.07.13 00:18:43|1
det774873Tep00000000000060788667|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|0514200556101|700|2014.07.13 00:18:52|1
det947076Tep00000000000060788626|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|0510200626965|700|2014.07.13 00:18:53|5
det826429Tep00000000000060788653|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140702365296000002868966|爱寻迷-国语|0519200718699|500|2014.07.13 00:18:55|1
det509038Tep00000000000060788713|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|300|2014.07.13 00:18:58|1
det952754Tep00000000000060788627|1|op000006|productIDa0000000000000000217184|看大片单片2元订购|itemc020130808178866000002083186|蜡笔小新剧场版黄金间谍大作战【国】|0512201069784|200|2014.07.13 00:18:59|5
det435545Tep00000000000060788830|1|op000006|productIDa0000000000000000217040|热剧整部5元订购|itemc020130830464785000002141537|善良的男人|0517200276942|500|2014.07.13 00:19:03|1
det113160Tep00000000000060788764|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140624871161000002851167|古堡之吻-国语|025200899737|500|2014.07.13 00:19:12|5
det916214Tep00000000000060788826|1|spa00085|productIDa0000000000000000219684|迪迦奥特曼超时空决战-国语版|itemc020140704818890000002874249|迪迦奥特曼超时空决战-国语版|0519200331124|600|2014.07.13 00:19:16|1
det456024Tep00000000000060788765|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711021668000002890701|致命英雄-原声版|0511200289814|500|2014.07.13 00:19:18|5
det848830Tep00000000000060788842|1|spa00030|productIDa5000000000000000219635|游戏东冠铠甲战车道具扣费||null|0519200580402|1000|2014.07.13 00:19:18|1
det264667Tep00000000000060788804|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140627002541000002859038|环太平洋-原声版new|02557118023|500|2014.07.13 00:19:39|1
det315854Tep00000000000060788833|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|czv85199573|700|2014.07.13 00:19:49|1
det556019Tep00000000000060788818|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708872227000002882381|皇室风流史-原声|0512201186016|300|2014.07.13 00:19:55|1
det028151Sub00000000000060788564|1|spa00105|productIDa0000000000000000219618|最纪实30元包月|||b00417485|3000|2014.07.13 00:20:00|1
det679329Tep00000000000060788796|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708284787000002882839|终结者2018-原声|0519200888122|300|2014.07.13 00:20:02|1
det403467Tep00000000000060788843|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|200|2014.07.13 00:20:06|1
det130331Tep00000000000060788788|1|op000006|productIDa0000000000000000217036|抢鲜看单片5元订购|itemc020140508234257000002739104|旗鼓相当-原声|0517200486118|500|2014.07.13 00:20:09|1
det388407Tep00000000000060788834|1|op000004|productIDa0000000000000000219740|谋杀第一季-原声版|itemc020140710317880000002887354|谋杀第一季-原声版|xz86212181|600|2014.07.13 00:20:09|1
det530662Tep00000000000060788846|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:20:13|1
det328655Tep00000000000060788813|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140711809848000002890601|窃听风云3-国语版|051988103159|700|2014.07.13 00:20:14|1
det484689Tep00000000000060788766|1|op000006|productIDa0000000000000000217247|抢鲜看单片7元订购|itemc020140710778286000002888284|窃听风云3-国语|025201186352|700|2014.07.13 00:20:18|5
det780933Tep00000000000060788789|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|051586275233|700|2014.07.13 00:20:23|1
det276325Tep00000000000060788847|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|500|2014.07.13 00:20:38|1
det576578Tep00000000000060788844|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:20:55|1
det355824Tep00000000000060788799|1|op000006|productIDa0000000000000000217038|热剧整部3元订购|itemc020140411162567000002676485|爱情公寓4|0512201149613|300|2014.07.13 00:21:03|1
det660818Tep00000000000060788767|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140708284787000002882839|终结者2018-原声|0510200641276|300|2014.07.13 00:21:14|5
det664658Tep00000000000060788851|1|spa00030|productIDa5000000000000000219636|游戏东冠飓风战魂2道具扣费||null|0512200559218|200|2014.07.13 00:21:18|1
det687921Tep00000000000060788820|1|op000006|productIDa0000000000000000217247|抢鲜看单片7元订购|itemc020140710778286000002888284|窃听风云3-国语|0516200629435|700|2014.07.13 00:21:25|1
det704576Tep00000000000060788786|1|op000004|productIDa0000000000000000219659|看大片5元单片订购|itemc020140711862656000002890061|劳动节-原声版|0515200051554|500|2014.07.13 00:21:26|1
det836421Tep00000000000060788822|1|op000006|productIDa0000000000000000217038|热剧整部3元订购|itemc020140411162567000002676485|爱情公寓4|0516200855006|300|2014.07.13 00:21:36|1
det824520Tep00000000000060788825|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020140702824972000002870365|反恐特警组：火速救援-原声|0512201276036|300|2014.07.13 00:22:02|1
det037665Tep00000000000060788792|1|op000004|productID10000000000000000211541|抢鲜看6元单片订购|itemc020140122881887000002494595|四大名捕2-国语版|051982893110|600|2014.07.13 00:22:11|1
det554151Tep00000000000060788832|1|spa00016|productIDa0000000000000000219671|HD-机密复仇者黑寡妇与惩罚者-原声版|itemc020140704392513000002874293|HD-机密复仇者黑寡妇与惩罚者-原声版|0514200159797|600|2014.07.13 00:22:13|1
det056901Tep00000000000060788768|1|op000004|productID10000000000000000095839|看大片2元单片订购|itemc020130725010484000002046127|速度与激情2-原声版|051483660918|200|2014.07.13 00:22:15|5
det658296Tep00000000000060788769|1|op000006|productIDa0000000000000000217041|热剧整部6元订购|itemc020140605487358000002806215|犀利仁师（陆续更新）|0513200483908|600|2014.07.13 00:22:20|5
det111860Tep00000000000060788770|1|spa00085|productIDa0000000000000000219686|迪迦奥特曼超时空决战-原声版|itemc020140704168828000002874252|迪迦奥特曼超时空决战-原声版|czz6759880|600|2014.07.13 00:22:20|5
det810740Tep00000000000060788836|1|op000006|productIDa0000000000000000217034|看大片单片3元订购|itemc020131104623721000002295332|地底异兽【英】|025201020769|300|2014.07.13 00:22:25|1
det415344Tep00000000000060788812|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020120121342076000000812196|憨豆特工2-原声版|0518200110649|300|2014.07.13 00:22:37|1
det465987Tep00000000000060788771|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|051265620052|700|2014.07.13 00:22:53|5
det784737Tep00000000000060788815|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140612869821000002820558|樱桃炸弹-原声版|0512200270226|300|2014.07.13 00:22:59|1
det358803Tep00000000000060788824|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|0517200121104|700|2014.07.13 00:23:00|1
det561206Tep00000000000060788845|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:23:03|1
det515830Tep00000000000060788852|1|spa00022|productIDa3000000000000000216877|游戏频道掌世界元宝10元||null|0515200195927|1000|2014.07.13 00:23:09|1
det245844Tep00000000000060788801|1|op000006|productIDa0000000000000000217037|抢鲜看单片6元订购|itemc020140522431746000002774432|霍比特人2：史矛革之战-国语|0518200587462|600|2014.07.13 00:23:12|1
det513924Tep00000000000060788772|1|op000006|productIDa0000000000000000217039|热剧整部4元订购|itemc020140708073653000002881400|战长沙|0523200349220|400|2014.07.13 00:23:14|5
det089320Tep00000000000060788835|1|op000004|productIDa0000000000000000216723|看大片3元单片订购|itemc020140425293014000002709578|醉饿游戏-原声版|0514200361579|300|2014.07.13 00:23:25|1
det941633Tep00000000000060788839|1|op000004|productID10000000000000000211543|抢鲜看7元单片订购|itemc020140710029335000002887750|冰封重生之门-国语版|0513200096430|700|2014.07.13 00:23:28|1
det380419Tep00000000000060788773|1|op000006|productIDa0000000000000000217184|看大片单片2元订购|itemc020140520703504000002767181|停尸间-原声|0527200301381|200|2014.07.13 00:23:51|5
