5|0512200968054|赛罗奥特曼外传流星的誓言|1
11|0511200173749|辛普森一家【英】|1
4|0519200179205|遗落战境-国语版|1
9|0515200034838|致命英雄-原声版|1
6|0513200690472|哈利波特6哈利波特与混血王子-国语|1
2|0510200450092|一见不钟情（陆续更新）|1
10|0514200382079|蝙蝠侠前传2：黑暗骑士-原声|5
1|025201350689|分手大师-国语|5
13|0527200350941|收获的季节（陆续更新）|1
6|0513200661457|分手大师-国语|5
9|0515200025615|侏罗纪公园NEW-国语版|5
13|052784367777|笔仙3-国语版|1
11|0511200280658|分手大师-国语|1
10|0514200265043|虐面人之死灵面膜-国语|1
2|0510200688665|美国骗局-原声|1
8|0517200603939|继承者们|1
1|025200141090|催眠大师-国语版|1
4|0519200485644|我的播音系女友-国语|5
4|0519200758153|催眠大师-国语|1
1|025200755507|美国队长【国】|5
5|0512201284775|绿巨人2【国】|5
2|0510200772916|收获的季节（陆续更新）|5
12|0523200505328|情人节-原声|5
10|0514200502326|冰雪奇缘-原声|5
5|18913134808|一号目标-国语版|1
11|0511200295010|蜡笔小新剧场版动感超人VS高衩魔王【国】|1
9|0515200356953|分手大师-国语|5
5|szcs10950744|黑夜传说前传-原声版|5
10|0514200529725|寒山潜龙下部【国】（跟播）|1
5|0512200135601|雷神2黑暗世界-国语版|1
9|0515200126191|洛克王国3圣龙的守护-国语版|1
5|0512200811104|铁血尖刀|5
10|0514200470523|蜂鸟特攻-原声|5
9|051510207803|冒牌天神-原声版|1
4|0519200445329|蜘蛛侠3-原声|5
2|0510200008941||1
1|025201268542|飓风战魂下部|1
9|051583283088|继承者们|1
4|0519200657107|非常人贩1【国】|1
4|czv7272343|神奇燕尾服-原声版|1
12|tzxh3711883|null|1
10|051486351436|蜡笔小新之搞怪游乐园大冒险-国语版|1
3|0516201063912|爱情公寓4|1
3|0516200724768|功夫熊猫2|1
5|0512200271089|收获的季节（陆续更新）|5
5|051267201897|冒牌天神-国语版|1
2|0510200420082|幽冥战线-原声|1
2|0510200525906|分手大师-国语|1
2|0510200100499|追爱大布局-国语版|5
6|0513200031910|蜂鸟特攻-原声版|5
4|051986876536|一号目标-国语版|1
4|czz2315579|美国骗局-原声版|1
2|0510200450092|一又二分之一的夏天（陆续更新）|1
5|0512200511069|特工艾米拉-国语版|1
10|0514200692885|分手大师-国语|1
4|0519200158773|哥斯拉1998版-国语版|5
1|b00195159|美国骗局-原声版|5
9|0515200658117|原罪-原声|1
10|0514200207550|神偷奶爸2-国语|5
10|0514200603821|null|1
5|0512200591245|分手大师-国语|1
12|052387694780|一号目标-国语版|1
10|0514200207550|恐龙宝贝|1
3|0516201100302|海贼王剧场版：追寻草帽|1
2|wx10110114|玩尽杀绝4-原声版|1
11|0511200492931|蜡笔小新之B级美食大逃亡-原声版|1
11|zjkdchao9142|金蝉脱壳-原声版|5
9|051582392552||1
4|0519200864796|分手大师-国语|1
5|0512200256546|忠奸人下部【国】（跟播）|5
5|0512200291906|分手大师-国语版|1
3|0516201110112|收获的季节（陆续更新）|1
12|052383542930|分手大师-国语|1
1|02587793256||5
1|025201355940|超凡蜘蛛侠-原声|1
6|0513200742948|大力神-原声|5
1|025201324315||1
6|0513200605607|007之黑日危机【英】|5
5|0512201472953|摩尔庄园2：海妖宝藏|1
7|0518200277387|赛尔号4圣魔之战-国语版|1
6|051381801159|澳门风云-国语版|1
8|0517200591575|蜡笔小新剧场版不理不理王国的秘宝【国】|1
4|0519200586540|火线反攻-原声|1
2|051083715090|钢铁侠2-原声版|5
2|wx9156060|后备空姐-国语|5
2|0510200606264|异星战场-原声|1
12|0523200176534|冬日奇缘-原声|5
13|0527200523380|分手大师-国语|1
1|025200186768|分手大师-国语版|5
10|0514200139155||1
12|0523200505328|谜情公寓-原声|1
2|051010133337|撞车-原声版|5
9|051586205055|黑夜传说前传-原声版|1
2|051087900668|柯南真人版4京都杀人事件-原声版|1
9|0515200566099|雷神【英】|5
8|0517200353704|偷天换日【英】|1
12|0523200667199|铁线虫入侵-原声|5
4|0519200760215|null|1
1|025200184923|分手大师-国语版|1
1|025200832602|敢死队2【国】|1
1|025201032152|美国队长【国】|5
5|0512201436633|战长沙|1
5|0512200750894|非常人贩1【国】|1
3|0516200673401|雷神【英】|5
1|025201301090|紫钗奇缘|1
6|0513200083265||1
1|025200999050|疯狂72小时-国语版|1
7|0518200541318|异星战场-原声|1
1|025200784324|分手大师-国语|1
11|0511200336785|十一罗汉-原声|1
2|0510200436112|分手大师-国语|1
5|051266233867|新北斗神拳当男人背负悲伤的时候-原声|5
5|0512201064405|继承者们|1
13|0527200439867|分手大师-国语|1
1|025200721189|绿灯侠：翡翠骑士【英】|1
1|025200990129|蜂鸟特攻-原声|5
9|0515200409417|异星战场-原声|1
9|051589510760|一号目标-国语版|5
5|0512200186702|一号目标-国语版|1
2|0510200029359|null|5
3|0516201128009|分手大师-国语|1
2|0510200617819|铁血娇娃|1
6|haa8802158|一号目标-国语版|1
11|051188203122|梦比优斯奥特曼外传暗黑盔甲上-原声版|5
1|025200732887|分手大师-国语|1
5|0512200297556||5
1|025200603663|速度与激情6-国语版|5
